QRS,RR_pre,RR_post,RR_sant,T_amp,P_yra,klase
0.7919786653658295,-0.45296472852167297,-0.029777736425594812,-0.547758401930593,-0.32098789556011637,-0.7851713337558338,A
-1.5625988307306669,-0.5702919300145484,-0.03756578945591788,-0.6307514092861587,-1.168679456742215,-0.7851713337558338,A
-1.493346551433711,-1.1066448511248372,-1.2291379030953749,0.39298404633099354,-0.06947501476982326,-0.7851713337558338,A
-1.147085154948932,-0.712760674684469,0.08704305902925381,-1.1325674413839784,-0.07879030665094519,1.2732921239817188,A
-0.8700760377611089,-0.3440180414211456,0.398565180242184,-0.6253478422857895,-0.5166090250636773,1.2732921239817188,A
0.30721271028713937,-0.2518323831053144,1.2708271196383878,-1.4842783730313447,0.5080730818597384,-0.7851713337558338,A
-0.9393283170580647,-0.5954334731915936,-1.1901976379437589,0.0753963239890744,0.08888494720925015,-0.7851713337558338,A
-0.1083009654945951,-0.712760674684469,-0.9254038349127685,0.34155922499568114,1.141512929776032,1.2732921239817188,A
-0.3160578033854627,-0.6121945019762898,1.0138213696377203,-1.9841871251223537,0.4801272062163726,-0.7851713337558338,A
-1.0085805963550207,-0.5283893580528073,-0.21669100915335268,-0.545511819304832,-0.5072937331825557,-0.7851713337558338,A
-1.493346551433711,-0.8971319913161309,-0.49706091824498966,-0.5303326541031803,0.6850636276010558,-0.7851713337558338,A
0.2379604309901834,-0.6373360451533346,-0.006413577334624959,-0.8092450449947051,-0.6097619438748973,1.2732921239817188,A
-1.3548419928397994,-0.7295217034691656,0.34404880902992124,-1.482196521301937,0.964522384034715,-0.7851713337558338,A
-0.8700760377611089,-0.4948673004834144,-1.0811648955192332,-1.8576438986107573,-0.1533126416999209,-0.7851713337558338,A
0.5842218274749619,0.661643685660646,1.340919596911297,-0.4520859595850845,0.0888849472092502,-0.7851713337558338,A
2.93879932357146,-0.4362036997369765,0.8658483620615786,-1.1497659384417278,0.12614611473373802,-0.7851713337558338,A
0.2379604309901834,-0.37754009899053825,0.398565180242184,-0.9095397492249689,-0.442086690014702,-0.7851713337558338,A
-0.03904868619763983,-0.6708581027227276,-0.10765826672882713,-0.7008981177792912,0.880684757104617,-0.7851713337558338,A
-1.0085805963550207,-0.8803709625314342,0.4219293393331536,-2.4246255026819727,0.17272257413934783,-0.7851713337558338,A
-0.03904868619763983,-0.712760674684469,-1.3303825924895774,0.41983116498600975,0.08888494720925015,-0.7851713337558338,A
-0.38531008268241834,0.5526969985601187,0.9203647332738416,-0.008616535332363753,0.46149662245412865,-0.7851713337558338,A
-0.1083009654945951,-0.41944267095228,-0.38802817582046406,-0.3901616737871709,-0.14399734981879908,1.2732921239817188,A
0.09945587239627214,-0.6876191315074245,-0.7696427743063032,-0.9715263138007698,-0.5072937331825554,-0.7851713337558338,A
-1.4240942721367555,-1.0563617647707477,-0.45033260006305026,-1.0746066772160454,0.7595859626500315,-0.7851713337558338,A
-0.8008237584641532,-0.39430112777523474,1.6680178241848738,-1.6166009597677533,-0.22783497674889663,-0.7851713337558338,A
-0.03904868619763983,-0.712760674684469,-0.9176157818824451,0.4523985934044359,0.12614611473373802,-0.7851713337558338,A
-0.7315714791671976,-0.5283893580528073,1.0371855287286906,-1.8382783890313508,-0.07879030665094519,-0.7851713337558338,A
0.09945587239627214,-0.09260260965069764,1.3876479150932368,-1.6110878009890275,-0.451401981895824,1.2732921239817188,A
-1.0085805963550207,-0.7798047898232552,0.4452934984241234,-1.1475218695042286,0.5080730818597384,-0.7851713337558338,A
-0.5930669205732859,-0.07584158086600115,0.5153859756970326,-0.5427775173845771,0.6105412925520801,1.2732921239817188,A
-0.3160578033854627,-0.7714242754309069,-0.9799202061250311,0.2593673712188377,0.2565602010694455,-0.7851713337558338,A
-1.0085805963550207,-0.9390345632778719,0.2739563317570117,-2.484694725252594,0.2006684497827137,-0.7851713337558338,A
-1.0778328756519764,-1.0647422791630958,0.5231740287273557,-2.7842783505387603,0.28450607671281136,1.2732921239817188,A
-1.7011033893245786,-0.7379022178615138,-0.3101476455172318,-0.7974112664138076,0.890000048985739,-0.7851713337558338,A
0.030203593099316157,-0.5954334731915936,0.0013744756956981133,-0.7132168528456675,-0.36756435496572626,-0.7851713337558338,A
-0.8008237584641532,-0.9138930201008274,0.5854784529699416,-2.200070388048469,0.38697428740515294,-0.7851713337558338,A
-0.03904868619763983,-0.6708581027227276,0.39077712721186064,-1.3894695120008744,0.638487168195446,-0.7851713337558338,A
-0.7315714791671976,-0.27697392628235934,1.4188001272145296,-1.7605808001112528,-0.19057380922440884,1.2732921239817188,A
0.514969548178007,-0.37754009899053825,-0.029777736425594812,-0.46620647336084026,-0.4886631494203116,-0.7851713337558338,A
-0.6623191998702416,0.04986613501922268,0.3284727029692748,-0.2304476281237459,0.25656020106944544,1.2732921239817188,A
-0.5930669205732859,-0.11774415282774253,0.7723917256977004,-0.5963742355818344,0.2751907848316894,1.2732921239817188,A
-0.8700760377611089,-0.3021154694594039,1.6057133999422872,-1.7688762850890998,0.2751907848316894,1.2732921239817188,A
-1.147085154948932,-0.5786724444068968,-0.06871800157721081,-0.8626761787552683,-0.5166090250636776,1.2732921239817188,A
-1.147085154948932,-0.44458421412932453,-0.255631274304969,0.02134253555946524,0.5919107087898362,1.2732921239817188,A
0.030203593099316157,-0.7043801602921208,-0.8163710924882429,0.39904212172769415,1.1042517622515442,-0.7851713337558338,A
-0.7315714791671976,-1.0898838223401408,-1.2447140091560216,0.361586446510946,0.19135315790159171,-0.7851713337558338,A
-1.2855897135428438,-0.8468489049620411,-0.3724520697598176,-1.0394806537165702,0.4801272062163726,-0.7851713337558338,A
0.9304832239597415,-0.27697392628235934,0.14934748327183997,-0.667048324097838,-0.7588066139728484,1.2732921239817188,A
-1.0778328756519764,-0.9055125057084792,0.23501606660539567,-1.4652063501838513,0.47081191433525066,-0.7851713337558338,A
-1.493346551433711,-0.6289555307609862,0.06367889993828428,-0.20991981538170906,0.10751553097149405,1.2732921239817188,A
-0.8700760377611089,-1.0479812503783994,-1.2057737440044052,0.4974184048251808,0.08888494720925015,-0.7851713337558338,A
-1.4240942721367555,-0.2937349550670558,0.6711470363034976,-1.1660845075727215,0.7316400870066656,1.2732921239817188,A
-0.45456236197937433,-0.8217073617849964,-0.9721321530947079,0.021260253555587343,1.0483600109648123,1.2732921239817188,A
-1.493346551433711,-1.0815033079477925,-1.197985690974082,0.29776579921849844,0.08888494720925015,-0.7851713337558338,A
-1.147085154948932,-1.0731227935554442,0.4452934984241234,-2.00201581053548,0.0795696553281282,-0.7851713337558338,A
-1.2163374342458881,-0.5367698724451554,-0.380240122790141,-0.26406820379799634,0.5173883737408606,-0.7851713337558338,A
-0.8008237584641532,-0.3021154694594039,1.6680178241848738,-1.3781675385987882,0.23792961730720155,-0.7851713337558338,A
0.514969548178007,-0.6289555307609862,1.0761257938803062,-1.150332917453542,-0.46071727377694577,-0.7851713337558338,A
-1.147085154948932,-0.8133268473926482,1.239674907517095,-2.348455198810854,0.36834370364290897,1.2732921239817188,A
-0.3160578033854627,-0.9809371352396133,-1.197985690974082,-1.7359048520591438,0.19135315790159182,-0.7851713337558338,A
-0.8008237584641532,0.14205179333505386,-1.1123171076405263,0.45504317539621497,0.08888494720925015,-0.7851713337558338,A
0.7227263860688738,-0.3440180414211456,0.46865765751509325,-1.0258337258392802,-0.647023111399385,-0.7851713337558338,A
-1.3548419928397994,-1.1150253655171856,-1.2836542743076378,0.3115109364794705,0.08888494720925015,1.2732921239817188,A
-0.6623191998702416,-0.712760674684469,-0.9721321530947079,-1.3034318438036336,-0.004267971601969505,-0.7851713337558338,A
0.030203593099316157,-0.6205750163686382,-0.10765826672882713,-0.974300404109417,-0.4048255224902139,-0.7851713337558338,A
-0.8700760377611089,-0.025558494511911688,0.6166306650912351,-0.2386619610493172,0.6664330438388119,-0.7851713337558338,A
-1.0778328756519764,-0.5367698724451554,0.7100873014551139,-1.6373264457656083,0.44286603869188484,1.2732921239817188,A
-0.45456236197937433,-0.8552294193543895,0.6711470363034976,-2.474712907828974,0.13546140661485997,-0.7851713337558338,A
-1.4240942721367555,-0.6121945019762898,-1.1824095849134355,-1.4733133749201517,0.4801272062163726,1.2732921239817188,A
-1.0085805963550207,-0.7379022178615138,-0.8864635697611521,-1.3752332998196664,0.12614611473373802,-0.7851713337558338,A
-1.0085805963550207,-0.6373360451533346,0.33626075599959787,-1.525761739195583,0.42423545492964077,-0.7851713337558338,A
-0.8700760377611089,-0.6792386171150757,-1.042224630367617,-2.022866096174703,-0.03221384724533542,-0.7851713337558338,A
-0.03904868619763983,-0.27697392628235934,0.0948311120595772,-0.5890910448919596,-2.8826931628686565,-0.7851713337558338,A
0.2379604309901834,-0.4864867860910656,-0.13881047885012004,-0.4052394908054624,-0.14399734981879908,1.2732921239817188,A
-1.0085805963550207,-0.5619114156222003,-1.0967410015798797,-1.9457939189227809,-0.18125851734328677,-0.7851713337558338,A
0.09945587239627214,-0.7211411890768172,-0.8864635697611521,0.37620252310569047,1.0297294272025688,-0.7851713337558338,A
0.5842218274749619,-0.3691595845981902,0.1804996953931329,-0.9012019457930248,-0.7029148626861166,-0.7851713337558338,A
-0.7315714791671976,-0.6205750163686382,-0.13102242581979698,-0.8740253046088513,-0.4048255224902139,-0.7851713337558338,A
-0.5930669205732859,-0.5283893580528073,0.04810279387763782,-0.6077369685786826,-0.5818160682315312,-0.7851713337558338,A
-1.493346551433711,0.16719333651209878,0.7957558847886699,-0.4209772267418185,0.005047320279152467,-0.7851713337558338,A
-0.7315714791671976,-0.5702919300145484,0.7646036726673769,-2.4333715893105117,0.3031366604750553,1.2732921239817188,A
-1.0085805963550207,-1.0479812503783994,-0.9487679940037381,-2.0101306731131725,0.18203786602046973,-0.7851713337558338,A
-0.38531008268241834,-0.8049463330002998,-0.09208216066818066,-1.658268825639013,0.5732801250275923,-0.7851713337558338,A
-0.38531008268241834,-0.6373360451533346,0.07146695296860735,-0.7859935261264349,-0.2650961442733845,-0.7851713337558338,A
-0.38531008268241834,-0.7881853042156034,-1.042224630367617,0.2150652284395651,0.33108253611842114,-0.7851713337558338,A
-1.5625988307306669,-1.1150253655171856,-1.3070184333986077,0.3307543758891762,0.20066844978271378,-0.7851713337558338,A
-1.493346551433711,-1.1066448511248372,-1.2213498500650517,0.3347348774492094,0.10751553097149405,-0.7851713337558338,A
0.2379604309901834,-0.2685934118900109,0.39077712721186064,-0.5035785827742345,-0.7308607383294827,-0.7851713337558338,A
-0.9393283170580647,-0.07584158086600115,-1.0188604712766474,-0.8329099930830123,-0.004267971601969505,1.2732921239817188,A
-1.493346551433711,-0.9306540488855237,-0.47369675915401976,-0.5785778090159934,0.7782165464122756,-0.7851713337558338,A
0.16870815169322811,-0.6959996458997726,-0.9487679940037381,0.4719628128704949,0.8527388814612512,-0.7851713337558338,A
0.2379604309901834,-0.32725701263644913,-0.8397352515792125,0.5520935111932102,0.2658754929505674,-0.7851713337558338,A
-0.1775532447915511,-0.6624775883303792,-0.8864635697611521,0.6062408541523565,1.216035264825008,-0.7851713337558338,A
-0.24680552408850706,-0.39430112777523474,0.024738634786668285,-0.5517206883661472,2.4549690850142287,-0.7851713337558338,A
-0.8008237584641532,-0.6038139875839417,-0.09987021369850405,-1.0346633075996445,-0.5725007763504092,-0.7851713337558338,A
-0.03904868619763983,-0.746282732253862,0.5776903999396181,-1.791164356035695,0.46149662245412865,-0.7851713337558338,A
-1.5625988307306669,-0.6792386171150757,-1.1746215318831124,-1.4397923511424213,0.31245195235617723,1.2732921239817188,A
-0.1083009654945951,-0.7211411890768172,-0.8786755167308289,0.32433821184617,0.18203786602046979,-0.7851713337558338,A
-0.9393283170580647,-1.0228397072013546,0.33626075599959787,-2.8162292776570763,0.1447766984959819,1.2732921239817188,A
-0.8700760377611089,-0.24345186871296637,-1.1201051606708496,-1.4456973124081842,-0.11605147417543313,-0.7851713337558338,A
-0.9393283170580647,-1.031220221593703,0.562114293878972,-2.357539676947282,0.5453342493842264,-0.7851713337558338,A
