record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
234,304,0.8444444444444444,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
234,319,0.8861111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
234,336,0.9333333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
234,352,0.9777777777777777,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
234,367,1.0194444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
234,376,1.0444444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
234,452,1.2555555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
234,468,1.3,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
234,486,1.35,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
234,541,1.5027777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
234,556,1.5444444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
234,576,1.6,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
234,592,1.6444444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
234,606,1.6833333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
234,615,1.7083333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
234,653,1.8138888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
234,706,1.961111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
234,724,2.011111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
234,774,2.15,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
234,792,2.2,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
234,810,2.25,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
234,826,2.2944444444444443,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
234,841,2.3361111111111112,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
234,850,2.361111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
234,889,2.4694444444444446,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
234,948,2.6333333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
234,964,2.6777777777777776,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
234,1018,2.827777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
234,1032,2.8666666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
234,1050,2.9166666666666665,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
234,1068,2.966666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
234,1083,3.0083333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
234,1092,3.033333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
234,1174,3.261111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
234,1190,3.3055555555555554,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
234,1215,3.375,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
234,1266,3.5166666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
234,1279,3.5527777777777776,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
234,1298,3.6055555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
234,1313,3.647222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
234,1327,3.686111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
