record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
221,202,0.5611111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,221,0.6138888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
221,232,0.6444444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,290,0.8055555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,314,0.8722222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
221,344,0.9555555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
221,356,0.9888888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,424,1.1777777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,443,1.2305555555555556,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
221,455,1.2638888888888888,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,527,1.4638888888888888,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
221,545,1.5138888888888888,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
221,565,1.5694444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
221,572,1.5888888888888888,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,602,1.6722222222222223,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
221,637,1.7694444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,639,1.775,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,669,1.8583333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
221,718,1.9944444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,837,2.325,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
221,849,2.3583333333333334,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
221,870,2.4166666666666665,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
221,905,2.513888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,925,2.5694444444444446,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
221,934,2.5944444444444446,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,1014,2.816666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,1034,2.8722222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
221,1065,2.9583333333333335,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,1151,3.1972222222222224,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
221,1164,3.2333333333333334,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
221,1183,3.286111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
221,1219,3.386111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,1242,3.45,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
221,1257,3.4916666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,1296,3.6,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
221,1354,3.761111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,1392,3.8666666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,1429,3.9694444444444446,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
221,1466,4.072222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,1487,4.1305555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,1506,4.183333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
221,1555,4.319444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,1693,4.7027777777777775,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
221,1722,4.783333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
221,1751,4.863888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
221,1786,4.961111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,1805,5.013888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
221,1814,5.038888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,1844,5.122222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,1851,5.141666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
221,1915,5.319444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
221,1947,5.408333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,1955,5.430555555555555,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
221,1980,5.5,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
221,1990,5.527777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
221,2046,5.683333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,2065,5.736111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
221,2078,5.772222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,2127,5.908333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,2162,6.0055555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
221,2190,6.083333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,2272,6.311111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
221,2281,6.336111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
221,2324,6.455555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
221,2340,6.5,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,2357,6.5472222222222225,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
221,2371,6.586111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,2422,6.727777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,2454,6.816666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
221,2481,6.891666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,2486,6.905555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
221,2518,6.9944444444444445,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
221,2554,7.094444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
221,2556,7.1,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
221,2589,7.191666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
221,2629,7.302777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
221,2803,7.786111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
