record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
113,102,0.2833333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
113,120,0.3333333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
113,133,0.36944444444444446,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
113,158,0.4388888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,171,0.475,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,191,0.5305555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,256,0.7111111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,294,0.8166666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,327,0.9083333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,571,1.586111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,583,1.6194444444444445,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,602,1.6722222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,664,1.8444444444444446,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,698,1.9388888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,730,2.0277777777777777,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,905,2.513888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
113,921,2.558333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
113,933,2.591666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
113,955,2.6527777777777777,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,967,2.686111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,985,2.736111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,1042,2.8944444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,1080,3.0,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,1114,3.0944444444444446,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,1263,3.5083333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
113,1277,3.547222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
113,1290,3.5833333333333335,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
113,1315,3.6527777777777777,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,1327,3.686111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,1345,3.736111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,1407,3.908333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,1444,4.011111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,1478,4.105555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,1642,4.561111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
113,1657,4.602777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
113,1669,4.636111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
113,1692,4.7,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,1705,4.736111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,1723,4.786111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,1771,4.919444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,1807,5.019444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,1839,5.108333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,2081,5.780555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,2094,5.816666666666666,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,2114,5.872222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,2181,6.058333333333334,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,2217,6.158333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,2252,6.2555555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,2439,6.775,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
113,2458,6.8277777777777775,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
113,2472,6.866666666666666,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
113,2499,6.941666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,2511,6.975,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,2532,7.033333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,2596,7.211111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,2631,7.308333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,2664,7.4,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,2805,7.791666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
113,2822,7.838888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
113,2835,7.875,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
113,2861,7.947222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,2873,7.980555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
113,2891,8.030555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
113,2944,8.177777777777777,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
113,2979,8.275,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
113,3012,8.366666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
113,3239,8.997222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
113,3251,9.030555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
