record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
215,236,0.6555555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,250,0.6944444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,266,0.7388888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,301,0.8361111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,314,0.8722222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,332,0.9222222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,344,0.9555555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,376,1.0444444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,411,1.1416666666666666,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,426,1.1833333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,439,1.2194444444444446,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,456,1.2666666666666666,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,490,1.3611111111111112,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,504,1.4,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,523,1.4527777777777777,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,535,1.4861111111111112,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,571,1.586111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,607,1.6861111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,625,1.7361111111111112,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,637,1.7694444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,651,1.8083333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,693,1.925,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,714,1.9833333333333334,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,723,2.0083333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,731,2.0305555555555554,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,769,2.136111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,803,2.2305555555555556,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,820,2.2777777777777777,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,835,2.3194444444444446,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,854,2.3722222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,888,2.466666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,911,2.5305555555555554,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,920,2.5555555555555554,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,944,2.6222222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,969,2.691666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,1002,2.783333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,1021,2.8361111111111112,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,1034,2.8722222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,1044,2.9,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,1085,3.013888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,1099,3.0527777777777776,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,1116,3.1,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,1142,3.172222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,1162,3.227777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,1196,3.3222222222222224,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,1214,3.3722222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,1227,3.408333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,1247,3.463888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,1281,3.558333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,1295,3.5972222222222223,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,1314,3.65,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,1326,3.683333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,1361,3.7805555555555554,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,1392,3.8666666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,1409,3.9138888888888888,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,1420,3.9444444444444446,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,1438,3.9944444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,1469,4.080555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,1482,4.116666666666666,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,1499,4.163888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,1512,4.2,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,1542,4.283333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,1587,4.408333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,1603,4.4527777777777775,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,1646,4.572222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,1670,4.638888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,1687,4.686111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,1698,4.716666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,1731,4.808333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,1769,4.913888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,1790,4.972222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,1841,5.113888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,1864,5.177777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,1872,5.2,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,1881,5.225,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,1916,5.322222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,1961,5.447222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,1978,5.4944444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,2030,5.638888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,2043,5.675,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,2060,5.722222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,2078,5.772222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,2101,5.836111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,2139,5.941666666666666,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,2149,5.969444444444444,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,2161,6.002777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,2179,6.052777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,2208,6.133333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,2223,6.175,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,2238,6.216666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,2252,6.2555555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,2281,6.336111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,2320,6.444444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
215,2342,6.5055555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,2394,6.65,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,2407,6.686111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,2425,6.736111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,2442,6.783333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,2468,6.855555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,2498,6.938888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,2515,6.986111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,2529,7.025,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,2544,7.066666666666666,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,2570,7.138888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,2595,7.208333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,2612,7.2555555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,2624,7.288888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,2657,7.3805555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,2689,7.469444444444444,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,2706,7.516666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,2719,7.552777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,2733,7.591666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,2773,7.7027777777777775,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,2796,7.766666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,2805,7.791666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,2819,7.830555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,2852,7.9222222222222225,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,2885,8.01388888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,2902,8.061111111111112,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,2919,8.108333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,2942,8.172222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,2976,8.266666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,3000,8.333333333333334,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,3009,8.358333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,3024,8.4,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,3058,8.494444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,3092,8.588888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,3114,8.65,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,3126,8.683333333333334,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,3139,8.719444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,3185,8.847222222222221,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,3199,8.886111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
215,3218,8.938888888888888,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
215,3234,8.983333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
215,3268,9.077777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
215,3303,9.175,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
215,3313,9.202777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
215,3329,9.247222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
215,3350,9.305555555555555,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
215,3385,9.402777777777779,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
215,3400,9.444444444444445,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
