record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
222,305,0.8472222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,317,0.8805555555555555,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,333,0.925,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
222,340,0.9444444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
222,361,1.0027777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
222,368,1.0222222222222221,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
222,379,1.0527777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
222,399,1.1083333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,488,1.3555555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,556,1.5444444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
222,589,1.636111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,602,1.6722222222222223,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,618,1.7166666666666666,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
222,625,1.7361111111111112,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
222,646,1.7944444444444445,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
222,657,1.825,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
222,694,1.9277777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
222,715,1.9861111111111112,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,775,2.1527777777777777,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,800,2.2222222222222223,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
222,841,2.3361111111111112,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,853,2.3694444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,868,2.411111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
222,880,2.4444444444444446,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
222,892,2.477777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
222,904,2.511111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
222,941,2.613888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
222,967,2.686111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1008,2.8,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1021,2.8361111111111112,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
222,1135,3.1527777777777777,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,1148,3.188888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,1164,3.2333333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
222,1172,3.2555555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
222,1194,3.316666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
222,1203,3.341666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
222,1209,3.3583333333333334,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
222,1265,3.513888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1327,3.686111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1334,3.7055555555555557,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
222,1421,3.9472222222222224,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,1434,3.9833333333333334,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,1451,4.030555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
222,1459,4.052777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
222,1482,4.116666666666666,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
222,1491,4.141666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
222,1508,4.188888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
222,1558,4.3277777777777775,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1627,4.519444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1646,4.572222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
222,1716,4.766666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,1729,4.802777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,1747,4.852777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
222,1760,4.888888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
222,1778,4.938888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
222,1789,4.969444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
222,1807,5.019444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
222,1855,5.152777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1916,5.322222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,1941,5.391666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
222,2013,5.591666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,2027,5.6305555555555555,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,2042,5.6722222222222225,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
222,2051,5.697222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
222,2072,5.7555555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
222,2083,5.786111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
222,2127,5.908333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
222,2145,5.958333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,2205,6.125,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
222,2252,6.2555555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
222,2278,6.3277777777777775,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
222,2290,6.361111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
222,2306,6.405555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
