record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
200,162,0.45,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,173,0.48055555555555557,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,196,0.5444444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,201,0.5583333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,224,0.6222222222222222,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
200,258,0.7166666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,260,0.7222222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,300,0.8333333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,353,0.9805555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,407,1.1305555555555555,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,418,1.1611111111111112,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,428,1.1888888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,470,1.3055555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,488,1.3555555555555556,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
200,505,1.4027777777777777,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,548,1.5222222222222221,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,590,1.6388888888888888,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,601,1.6694444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,634,1.761111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,645,1.7916666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,669,1.8583333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,676,1.8777777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,689,1.913888888888889,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
200,739,2.0527777777777776,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,741,2.058333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,759,2.1083333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,805,2.236111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,870,2.4166666666666665,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,892,2.477777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,901,2.5027777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,947,2.6305555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,965,2.6805555555555554,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
200,980,2.7222222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,1000,2.7777777777777777,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,1011,2.808333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
200,1051,2.9194444444444443,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,1097,3.047222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,1106,3.0722222222222224,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,1124,3.1222222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,1133,3.147222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,1147,3.186111111111111,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
200,1188,3.3,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,1202,3.338888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,1218,3.3833333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,1267,3.5194444444444444,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,1358,3.772222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,1371,3.808333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,1384,3.8444444444444446,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,1417,3.936111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,1434,3.9833333333333334,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
200,1448,4.022222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,1495,4.152777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
200,1533,4.258333333333334,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,1549,4.302777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,1572,4.366666666666666,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,1589,4.413888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,1596,4.433333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,1608,4.466666666666667,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
200,1647,4.575,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,1660,4.611111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,1681,4.669444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,1727,4.7972222222222225,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,1806,5.016666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,1816,5.044444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,1826,5.072222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,1866,5.183333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,1883,5.230555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
200,1898,5.272222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,2042,5.6722222222222225,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,2072,5.7555555555555555,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
200,2101,5.836111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,2117,5.8805555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,2138,5.938888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,2183,6.063888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,2253,6.258333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,2265,6.291666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,2280,6.333333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,2314,6.427777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,2332,6.477777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
200,2346,6.516666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,2448,6.8,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,2473,6.8694444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,2485,6.902777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,2493,6.925,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,2505,6.958333333333333,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
200,2539,7.052777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,2551,7.086111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,2571,7.141666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,2616,7.266666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,2706,7.516666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,2716,7.544444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,2740,7.611111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,2768,7.688888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,2786,7.738888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
200,2805,7.791666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,2860,7.944444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
200,2889,8.025,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,2949,8.191666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,2988,8.3,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
200,3012,8.366666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,3022,8.394444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,3070,8.527777777777779,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
200,3120,8.666666666666666,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,3221,8.947222222222223,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,3245,9.01388888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,3270,9.083333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
200,3275,9.097222222222221,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
200,3302,9.172222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
200,3315,9.208333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
200,3370,9.36111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
200,3379,9.386111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
200,3402,9.45,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
200,3424,9.511111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
200,3446,9.572222222222223,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
200,3462,9.616666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
