record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
121,93,0.25833333333333336,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,122,0.3388888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,134,0.37222222222222223,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,136,0.37777777777777777,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,165,0.4583333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,180,0.5,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,223,0.6194444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,257,0.7138888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,355,0.9861111111111112,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,397,1.1027777777777779,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,443,1.2305555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,466,1.2944444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,482,1.3388888888888888,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,485,1.3472222222222223,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,514,1.4277777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,529,1.4694444444444446,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,566,1.5722222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,603,1.675,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,693,1.925,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,707,1.9638888888888888,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,803,2.2305555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,816,2.2666666666666666,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,840,2.3333333333333335,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,844,2.3444444444444446,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,875,2.4305555555555554,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,898,2.4944444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,929,2.5805555555555557,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,966,2.683333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,1067,2.963888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,1098,3.05,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,1145,3.1805555555555554,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,1169,3.2472222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,1185,3.2916666666666665,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,1192,3.311111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,1218,3.3833333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,1234,3.4277777777777776,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,1283,3.563888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,1307,3.6305555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,1398,3.8833333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,1434,3.9833333333333334,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,1501,4.169444444444444,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,1523,4.230555555555555,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,1538,4.272222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,1541,4.280555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,1569,4.358333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,1586,4.405555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,1611,4.475,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,1652,4.588888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,1762,4.894444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,1775,4.930555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,1853,5.147222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,1874,5.205555555555556,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,1891,5.252777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,1899,5.275,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,1925,5.347222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,1942,5.394444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,1953,5.425,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,2015,5.597222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,2057,5.713888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,2069,5.747222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,2211,6.141666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,2241,6.225,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,2250,6.25,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,2260,6.277777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,2281,6.336111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,2298,6.383333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,2330,6.472222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,2374,6.594444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,2471,6.863888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,2517,6.991666666666666,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,2572,7.144444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,2595,7.208333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,2612,7.2555555555555555,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,2619,7.275,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,2642,7.338888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,2657,7.3805555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,2700,7.5,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,2733,7.591666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,2826,7.85,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,2888,8.022222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,2940,8.166666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,2960,8.222222222222221,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,2980,8.277777777777779,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,2981,8.280555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,3012,8.366666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,3028,8.411111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,3078,8.55,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,3106,8.627777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,3231,8.975,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,3265,9.069444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,3310,9.194444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,3329,9.247222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
121,3349,9.302777777777777,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
121,3353,9.313888888888888,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
121,3381,9.391666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
121,3396,9.433333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
121,3409,9.469444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
121,3474,9.65,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,3558,9.883333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
121,3598,9.994444444444444,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
121,3669,10.191666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
121,3693,10.258333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
