record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
205,163,0.4527777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,179,0.49722222222222223,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
205,199,0.5527777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
205,216,0.6,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
205,229,0.6361111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
205,240,0.6666666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
205,311,0.8638888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
205,332,0.9222222222222223,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
205,359,0.9972222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
205,401,1.113888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,415,1.1527777777777777,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
205,437,1.2138888888888888,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
205,441,1.225,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
205,466,1.2944444444444445,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
205,474,1.3166666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
205,553,1.5361111111111112,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
205,568,1.5777777777777777,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
205,594,1.65,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
205,643,1.7861111111111112,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,655,1.8194444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
205,678,1.8833333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
205,694,1.9277777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
205,707,1.9638888888888888,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
205,719,1.9972222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
205,789,2.191666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
205,808,2.2444444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
205,832,2.311111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
205,877,2.436111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,892,2.477777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
205,913,2.536111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
205,932,2.588888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
205,945,2.625,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
205,957,2.658333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
205,1034,2.8722222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
205,1051,2.9194444444444443,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
205,1083,3.0083333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
205,1117,3.102777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,1133,3.147222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
205,1157,3.213888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
205,1175,3.263888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
205,1188,3.3,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
205,1200,3.3333333333333335,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
205,1277,3.547222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
205,1295,3.5972222222222223,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
205,1327,3.686111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
205,1364,3.7888888888888888,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,1380,3.8333333333333335,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
205,1403,3.897222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
205,1419,3.941666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
205,1431,3.975,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
205,1442,4.0055555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
205,1516,4.211111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
205,1532,4.2555555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
205,1568,4.355555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
205,1602,4.45,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,1619,4.497222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
205,1640,4.555555555555555,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
205,1658,4.605555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
205,1671,4.641666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
205,1679,4.663888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
205,1753,4.8694444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
205,1772,4.9222222222222225,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
205,1796,4.988888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
205,1839,5.108333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
205,1852,5.144444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
