record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
111,96,0.26666666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
111,111,0.30833333333333335,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
111,138,0.38333333333333336,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
111,167,0.4638888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
111,197,0.5472222222222223,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
111,218,0.6055555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
111,244,0.6777777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
111,278,0.7722222222222223,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
111,307,0.8527777777777777,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
111,379,1.0527777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
111,397,1.1027777777777779,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
111,420,1.1666666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
111,452,1.2555555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
111,487,1.3527777777777779,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
111,511,1.4194444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
111,540,1.5,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
111,581,1.613888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
111,681,1.8916666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
111,708,1.9666666666666666,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
111,767,2.1305555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
111,803,2.2305555555555556,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
111,827,2.297222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
111,855,2.375,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
111,898,2.4944444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
111,1002,2.783333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
111,1025,2.8472222222222223,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
111,1086,3.0166666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
