record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
214,265,0.7361111111111112,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,279,0.775,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,300,0.8333333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,312,0.8666666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,347,0.9638888888888889,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,383,1.0638888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,398,1.1055555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,434,1.2055555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,468,1.3,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,638,1.7722222222222221,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,661,1.836111111111111,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,695,1.9305555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,711,1.975,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,747,2.075,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,778,2.161111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,954,2.65,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,976,2.7111111111111112,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,1008,2.8,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,1027,2.852777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,1060,2.9444444444444446,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,1092,3.033333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,1269,3.525,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,1291,3.5861111111111112,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,1326,3.683333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,1362,3.783333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,1382,3.838888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,1418,3.938888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,1527,4.241666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,1542,4.283333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,1565,4.347222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,1576,4.377777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,1608,4.466666666666667,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,1618,4.4944444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,1655,4.597222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,1692,4.7,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,1722,4.783333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,1826,5.072222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,1842,5.116666666666666,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,1861,5.169444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,1875,5.208333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,1907,5.2972222222222225,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,1938,5.383333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,1955,5.430555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,1990,5.527777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,2021,5.613888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,2102,5.838888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,2149,5.969444444444444,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
214,2184,6.066666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,2193,6.091666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,2233,6.2027777777777775,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
214,2276,6.322222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,2403,6.675,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,2421,6.725,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,2437,6.769444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,2455,6.819444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,2480,6.888888888888889,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,2491,6.919444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,2531,7.030555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,2562,7.116666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,2593,7.2027777777777775,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,2677,7.436111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,2694,7.483333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,2713,7.536111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,2728,7.5777777777777775,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,2759,7.663888888888889,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,2794,7.761111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,2815,7.819444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,2848,7.911111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,2885,8.01388888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,2979,8.275,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,3004,8.344444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,3022,8.394444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,3050,8.472222222222221,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,3074,8.53888888888889,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,3088,8.577777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,3089,8.580555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,3,
214,3167,8.797222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,3210,8.916666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,3262,9.061111111111112,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
214,3277,9.102777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,3302,9.172222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,3351,9.308333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
214,3413,9.480555555555556,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,3670,10.194444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,3695,10.26388888888889,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,3709,10.302777777777777,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,3711,10.308333333333334,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,3785,10.51388888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,3819,10.608333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,3887,10.797222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,3909,10.858333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,3931,10.919444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,3950,10.972222222222221,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,3972,11.033333333333333,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,3982,11.061111111111112,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,3984,11.066666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,4058,11.272222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,4090,11.36111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,4154,11.53888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,4174,11.594444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,4191,11.641666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,4209,11.691666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,4232,11.755555555555556,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,4241,11.780555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
214,4287,11.908333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
214,4316,11.988888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
214,4348,12.077777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
214,4417,12.269444444444444,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
214,4433,12.313888888888888,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
214,4453,12.369444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
214,4472,12.422222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
214,4495,12.48611111111111,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
214,4529,12.580555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
