record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
231,108,0.3,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,123,0.3416666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,140,0.3888888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,163,0.4527777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,180,0.5,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,209,0.5805555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,251,0.6972222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,303,0.8416666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,341,0.9472222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,455,1.2638888888888888,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,469,1.3027777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,489,1.3583333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,511,1.4194444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,527,1.4638888888888888,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,555,1.5416666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,600,1.6666666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,650,1.8055555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,688,1.9111111111111112,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,778,2.161111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,794,2.2055555555555557,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,810,2.25,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,836,2.3222222222222224,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,848,2.3555555555555556,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,875,2.4305555555555554,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,913,2.536111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,971,2.6972222222222224,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,1004,2.7888888888888888,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,1098,3.05,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,1110,3.0833333333333335,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,1126,3.1277777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,1148,3.188888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,1166,3.238888888888889,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,1193,3.313888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,1233,3.425,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,1287,3.575,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,1327,3.686111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,1437,3.9916666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,1451,4.030555555555556,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,1468,4.0777777777777775,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,1494,4.15,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,1512,4.2,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,1541,4.280555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,1580,4.388888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,1634,4.538888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,1675,4.652777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,1760,4.888888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,1777,4.936111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,1792,4.977777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,1817,5.0472222222222225,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,1833,5.091666666666667,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,1861,5.169444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,1894,5.261111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,1950,5.416666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
231,2056,5.711111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
231,2079,5.775,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,2389,6.636111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,2403,6.675,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,2421,6.725,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,2442,6.783333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,2460,6.833333333333333,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,2468,6.855555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,2567,7.1305555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,2599,7.219444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,2637,7.325,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,2714,7.538888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,2729,7.580555555555556,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,2749,7.636111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,2773,7.7027777777777775,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,2789,7.747222222222222,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,2817,7.825,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,2856,7.933333333333334,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,2905,8.069444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,2942,8.172222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,3017,8.380555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,3032,8.422222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,3049,8.469444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,3072,8.533333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,3088,8.577777777777778,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,3114,8.65,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,3145,8.73611111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,3204,8.9,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,3238,8.994444444444444,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,3347,9.297222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,3362,9.338888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,3381,9.391666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,3403,9.452777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,3420,9.5,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,3447,9.575,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,3490,9.694444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,3545,9.847222222222221,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,3586,9.96111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,3683,10.230555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,3697,10.269444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,3714,10.316666666666666,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,3737,10.380555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,3754,10.427777777777777,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,3783,10.508333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,3820,10.61111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,3877,10.769444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,3912,10.866666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,3985,11.069444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,4000,11.11111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,4017,11.158333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,4041,11.225,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,4058,11.272222222222222,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,4085,11.347222222222221,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,4118,11.438888888888888,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,4178,11.605555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,4213,11.702777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,4320,12.0,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,4332,12.033333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,4349,12.080555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,4369,12.136111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,4385,12.180555555555555,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,4413,12.258333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,4455,12.375,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,4511,12.530555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,4550,12.63888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,4642,12.894444444444444,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,4662,12.95,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,4677,12.991666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,4703,13.063888888888888,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,4720,13.11111111111111,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,4749,13.191666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,4796,13.322222222222223,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,4846,13.46111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,4880,13.555555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,4962,13.783333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
231,4976,13.822222222222223,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
231,4994,13.872222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
231,5019,13.941666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
231,5035,13.98611111111111,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
231,5062,14.061111111111112,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
231,5098,14.161111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
231,5150,14.305555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
231,5187,14.408333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
231,5304,14.733333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
