record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
232,405,1.125,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,427,1.1861111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,450,1.25,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,462,1.2833333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,492,1.3666666666666667,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
232,530,1.4722222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,563,1.5638888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
232,600,1.6666666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,615,1.7083333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,646,1.7944444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,663,1.8416666666666666,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,720,2.0,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,738,2.05,8,APC,A,Atrial premature beat,qrs_peak,qrs,0,0,0,
232,777,2.158333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,808,2.2444444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,843,2.341666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
232,881,2.4472222222222224,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,925,2.5694444444444446,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,933,2.591666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,943,2.6194444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,981,2.725,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,1001,2.7805555555555554,8,APC,A,Atrial premature beat,qrs_peak,qrs,0,0,0,
232,1014,2.816666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,1047,2.908333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,1054,2.9277777777777776,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
232,1108,3.077777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
232,1138,3.161111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,1577,4.3805555555555555,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,1598,4.438888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,1614,4.483333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,1640,4.555555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,1660,4.611111111111111,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
232,1697,4.713888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,1742,4.838888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,1771,4.919444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
232,1814,5.038888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
232,1827,5.075,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,1844,5.122222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,1854,5.15,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,1866,5.183333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,1883,5.230555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,1904,5.288888888888889,8,APC,A,Atrial premature beat,qrs_peak,qrs,0,0,0,
232,1940,5.388888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,1977,5.491666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,2006,5.572222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
232,2035,5.652777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
232,2041,5.669444444444444,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,2053,5.7027777777777775,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,2077,5.769444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,2101,5.836111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,2127,5.908333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,2158,5.9944444444444445,8,APC,A,Atrial premature beat,qrs_peak,qrs,0,0,0,
232,2194,6.094444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,2205,6.125,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,2213,6.147222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
232,2265,6.291666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
232,2293,6.3694444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,2745,7.625,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,2754,7.65,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,2789,7.747222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,2816,7.822222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,2830,7.861111111111111,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
232,2868,7.966666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,2904,8.066666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,2941,8.169444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
232,2976,8.266666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,2984,8.28888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,2997,8.325,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,3007,8.352777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,3046,8.46111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,3067,8.519444444444444,8,APC,A,Atrial premature beat,qrs_peak,qrs,0,0,0,
232,3108,8.633333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,3138,8.716666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,3168,8.8,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
232,3206,8.905555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
232,3215,8.930555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,3582,9.95,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,3598,9.994444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,3625,10.069444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,3650,10.13888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,3668,10.188888888888888,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
232,3711,10.308333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,3762,10.45,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,3779,10.497222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
232,3821,10.613888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
232,3827,10.630555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
232,3853,10.702777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
232,3870,10.75,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
232,3892,10.811111111111112,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
232,3911,10.863888888888889,8,APC,A,Atrial premature beat,qrs_peak,qrs,0,0,0,
232,3951,10.975,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
232,3997,11.102777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
232,4010,11.13888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
232,4039,11.219444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
