record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
220,262,0.7277777777777777,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
220,276,0.7666666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
220,292,0.8111111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
220,299,0.8305555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
220,314,0.8722222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
220,327,0.9083333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
220,396,1.1,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
220,416,1.1555555555555554,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
220,451,1.2527777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
220,474,1.3166666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
220,562,1.5611111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
220,575,1.5972222222222223,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
220,592,1.6444444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
220,597,1.6583333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
220,613,1.7027777777777777,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
220,627,1.7416666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
220,704,1.9555555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
220,721,2.0027777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
220,753,2.091666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
220,783,2.175,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
220,865,2.4027777777777777,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
220,879,2.441666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
220,895,2.486111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
220,900,2.5,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
220,917,2.547222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
220,930,2.5833333333333335,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
220,1004,2.7888888888888888,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
220,1020,2.8333333333333335,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
220,1053,2.925,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
220,1081,3.0027777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
220,1165,3.236111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
220,1179,3.275,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
