record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
219,284,0.7888888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
219,301,0.8361111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
219,314,0.8722222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
219,357,0.9916666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
219,398,1.1055555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
219,423,1.175,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
219,598,1.6611111111111112,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
219,614,1.7055555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
219,629,1.7472222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
219,684,1.9,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
219,707,1.9638888888888888,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
219,739,2.0527777777777776,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
219,804,2.2333333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
219,831,2.308333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
219,858,2.3833333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
219,863,2.397222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
219,888,2.466666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
219,902,2.5055555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
219,952,2.6444444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
219,982,2.727777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
219,1011,2.808333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
219,1191,3.308333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
219,1206,3.35,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
219,1216,3.3777777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
219,1272,3.533333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
219,1300,3.611111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
219,1332,3.7,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
219,1402,3.8944444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
219,1417,3.936111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
219,1427,3.963888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
219,1469,4.080555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
219,1506,4.183333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
219,1536,4.266666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
219,1627,4.519444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
219,1644,4.566666666666666,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
219,1661,4.613888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
219,1686,4.683333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
219,1709,4.747222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
219,1719,4.775,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
219,1773,4.925,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
219,1804,5.011111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
219,1837,5.102777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
219,1908,5.3,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
219,1924,5.344444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
219,1937,5.3805555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
219,1991,5.530555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
219,2017,5.602777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
219,2046,5.683333333333334,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
