record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
202,290,0.8055555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
202,300,0.8333333333333334,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
202,312,0.8666666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
202,325,0.9027777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
202,349,0.9694444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
202,359,0.9972222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
202,410,1.1388888888888888,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
202,443,1.2305555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
202,474,1.3166666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
202,682,1.8944444444444444,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
202,692,1.9222222222222223,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
202,703,1.9527777777777777,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
202,715,1.9861111111111112,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
202,742,2.061111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
202,753,2.091666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
202,801,2.225,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
202,837,2.325,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
202,867,2.408333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
202,1091,3.0305555555555554,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
202,1101,3.058333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
202,1114,3.0944444444444446,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
202,1130,3.138888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
202,1156,3.2111111111111112,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
202,1166,3.238888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
202,1224,3.4,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
202,1258,3.4944444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
202,1293,3.591666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
202,1514,4.205555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
202,1525,4.236111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
202,1537,4.269444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
202,1550,4.305555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
202,1577,4.3805555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
202,1587,4.408333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
202,1637,4.5472222222222225,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
202,1674,4.65,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
202,1708,4.7444444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
202,1920,5.333333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
202,1931,5.363888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
202,1944,5.4,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
202,1956,5.433333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
202,1980,5.5,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
202,1991,5.530555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
202,2041,5.669444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
202,2073,5.758333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
202,2105,5.847222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
202,2307,6.408333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
202,2319,6.441666666666666,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
202,2329,6.469444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
202,2344,6.511111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
202,2366,6.572222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
202,2376,6.6,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
