record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
217,180,0.5,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,197,0.5472222222222223,12,PACE,/,Paced beat,qrs_peak,qrs,0,0,0,
217,252,0.7,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,266,0.7388888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
217,310,0.8611111111111112,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
217,360,1.0,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
217,469,1.3027777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,526,1.461111111111111,12,PACE,/,Paced beat,qrs_peak,qrs,0,0,0,
217,560,1.5555555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,575,1.5972222222222223,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
217,621,1.725,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
217,671,1.863888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
217,697,1.9361111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
217,726,2.0166666666666666,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
217,741,2.058333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
217,779,2.1638888888888888,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,837,2.325,12,PACE,/,Paced beat,qrs_peak,qrs,0,0,0,
217,872,2.422222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,879,2.441666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
217,932,2.588888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
217,980,2.7222222222222223,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
217,1043,2.897222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
217,1054,2.9277777777777776,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
217,1066,2.9611111111111112,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
217,1107,3.075,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,1155,3.2083333333333335,12,PACE,/,Paced beat,qrs_peak,qrs,0,0,0,
217,1193,3.313888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,1209,3.3583333333333334,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
217,1252,3.477777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
217,1299,3.6083333333333334,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
217,1407,3.908333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,1460,4.055555555555555,12,PACE,/,Paced beat,qrs_peak,qrs,0,0,0,
217,1485,4.125,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,1518,4.216666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
217,1553,4.313888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
217,1594,4.427777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
217,1712,4.7555555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,1734,4.816666666666666,38,PFUS,f,Paced and fusion beat,qrs_peak,qrs,0,0,0,
217,1779,4.941666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,1846,5.127777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
217,1867,5.186111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
217,1883,5.230555555555555,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
217,1946,5.405555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
217,1957,5.436111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
217,1967,5.463888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
217,2011,5.586111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,2056,5.711111111111111,12,PACE,/,Paced beat,qrs_peak,qrs,0,0,0,
217,2089,5.802777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,2113,5.8694444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
217,2148,5.966666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
217,2186,6.072222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
217,2303,6.397222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
217,2348,6.522222222222222,12,PACE,/,Paced beat,qrs_peak,qrs,0,0,0,
217,2390,6.638888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
217,2402,6.6722222222222225,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
