record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
201,72,0.2,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,85,0.2361111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,97,0.26944444444444443,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,138,0.38333333333333336,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,160,0.4444444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,169,0.46944444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,200,0.5555555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,228,0.6333333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
201,257,0.7138888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,356,0.9888888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,365,1.0138888888888888,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,377,1.0472222222222223,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,386,1.0722222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,416,1.1555555555555554,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,430,1.1944444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,452,1.2555555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,497,1.3805555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
201,522,1.45,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,666,1.85,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,687,1.9083333333333334,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,701,1.9472222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,756,2.1,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,773,2.147222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,816,2.2666666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,829,2.3027777777777776,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,882,2.45,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,906,2.5166666666666666,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,916,2.5444444444444443,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,995,2.763888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,1015,2.8194444444444446,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
201,1030,2.861111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,1113,3.091666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,1129,3.136111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,1144,3.1777777777777776,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,1168,3.2444444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,1190,3.3055555555555554,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,1204,3.3444444444444446,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,1264,3.511111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,1280,3.5555555555555554,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,1311,3.6416666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,1324,3.6777777777777776,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,1404,3.9,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,1423,3.952777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,1432,3.977777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,1539,4.275,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,1557,4.325,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,1594,4.427777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,1601,4.447222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,1622,4.5055555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,1632,4.533333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,1667,4.6305555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,1704,4.733333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
201,1728,4.8,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,1872,5.2,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,1895,5.263888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,1936,5.377777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,1942,5.394444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,1966,5.461111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,1979,5.497222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,2010,5.583333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,2055,5.708333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
201,2081,5.780555555555556,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,2161,6.002777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,2175,6.041666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,2195,6.097222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,2217,6.158333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,2237,6.213888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,2251,6.252777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,2290,6.361111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,2318,6.438888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
201,2352,6.533333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,2439,6.775,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,2453,6.813888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,2468,6.855555555555555,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,2473,6.8694444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,2496,6.933333333333334,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,2506,6.961111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,2550,7.083333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,2574,7.15,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,2605,7.236111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,2622,7.283333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,2633,7.313888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
201,2669,7.413888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
201,2680,7.444444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
201,2701,7.502777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,2722,7.561111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,2734,7.594444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,2781,7.725,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,2801,7.780555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,2853,7.925,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,2867,7.963888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
201,2926,8.127777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
201,2956,8.21111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
201,2970,8.25,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
201,3012,8.366666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
201,3038,8.438888888888888,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,3059,8.497222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
201,3068,8.522222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
