record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
233,255,0.7083333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
233,271,0.7527777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
233,291,0.8083333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
233,297,0.825,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
233,320,0.8888888888888888,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
233,332,0.9222222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
233,371,1.0305555555555554,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
233,397,1.1027777777777779,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
233,429,1.1916666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
233,462,1.2833333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
233,497,1.3805555555555555,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
233,523,1.4527777777777777,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
233,562,1.5611111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
233,587,1.6305555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
233,609,1.6916666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
233,681,1.8916666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
233,698,1.9388888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
233,718,1.9944444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
233,729,2.025,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
233,750,2.0833333333333335,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
233,762,2.1166666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
233,803,2.2305555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
233,828,2.3,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
233,858,2.3833333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
233,898,2.4944444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
233,914,2.5388888888888888,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
233,932,2.588888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
233,944,2.6222222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
233,964,2.6777777777777776,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
233,976,2.7111111111111112,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
233,1003,2.786111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,3,
233,1034,2.8722222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
233,1074,2.9833333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
