record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
114,255,0.7083333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
114,276,0.7666666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
114,295,0.8194444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
114,302,0.8388888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
114,319,0.8861111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
114,327,0.9083333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
114,378,1.05,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
114,405,1.125,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
114,447,1.2416666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
114,631,1.7527777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
114,646,1.7944444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
114,677,1.8805555555555555,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
114,707,1.9638888888888888,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
114,737,2.047222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
114,748,2.077777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
114,801,2.225,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
114,837,2.325,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
114,881,2.4472222222222224,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
114,1047,2.908333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
114,1072,2.977777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
114,1093,3.036111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
114,1124,3.1222222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
114,1154,3.2055555555555557,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
114,1165,3.236111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
114,1220,3.388888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
114,1253,3.4805555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
114,1292,3.588888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
114,1468,4.0777777777777775,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
