record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
207,286,0.7944444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,354,0.9833333333333333,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
207,472,1.3111111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,501,1.3916666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
207,551,1.5305555555555554,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
207,600,1.6666666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,818,2.272222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,835,2.3194444444444446,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
207,859,2.386111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,916,2.5444444444444443,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
207,977,2.713888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,1030,2.861111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
207,1045,2.9027777777777777,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
207,1062,2.95,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
207,1063,2.952777777777778,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,1080,3.0,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
207,1136,3.1555555555555554,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,1137,3.158333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
207,1202,3.338888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,1506,4.183333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
207,1528,4.2444444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
207,1559,4.330555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
207,1566,4.35,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,1588,4.411111111111111,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
207,1611,4.475,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,1631,4.530555555555556,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,1643,4.563888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
207,1655,4.597222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
207,1743,4.841666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
207,1756,4.877777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
207,1787,4.963888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
207,1797,4.991666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,1823,5.063888888888889,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
207,1842,5.116666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,1877,5.213888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
207,1983,5.508333333333334,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,2306,6.405555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,2342,6.5055555555555555,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
207,2365,6.569444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,2403,6.675,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
207,2486,6.905555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
207,2514,6.983333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,2577,7.158333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,2596,7.211111111111111,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
207,2617,7.269444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,2677,7.436111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
207,2726,7.572222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,3095,8.597222222222221,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,3111,8.641666666666667,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
207,3134,8.705555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,3171,8.808333333333334,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
207,3262,9.061111111111112,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
207,3275,9.097222222222221,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,3326,9.238888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,3358,9.327777777777778,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
207,3377,9.380555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,3442,9.561111111111112,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
207,3488,9.688888888888888,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,3842,10.672222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,3858,10.716666666666667,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
207,3875,10.76388888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,3917,10.880555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
207,4000,11.11111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
207,4015,11.152777777777779,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,4039,11.219444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
207,4057,11.269444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
207,4075,11.319444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
207,4076,11.322222222222223,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,4093,11.369444444444444,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
207,4116,11.433333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,4170,11.583333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
207,4231,11.752777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
207,4620,12.833333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,4637,12.880555555555556,3,RBBB,R,Right bundle branch block beat,qrs_peak,qrs,0,0,0,
207,4661,12.947222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,4826,13.405555555555555,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
207,4854,13.483333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
207,4874,13.53888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
207,4875,13.541666666666666,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
207,4891,13.58611111111111,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
207,4939,13.719444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
207,4942,13.727777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
207,5044,14.011111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
