record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
119,236,0.6555555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,251,0.6972222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,265,0.7361111111111112,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,295,0.8194444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,309,0.8583333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,322,0.8944444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,359,0.9972222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
119,414,1.15,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,480,1.3333333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,504,1.4,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
119,530,1.4722222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,582,1.6166666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,601,1.6694444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
119,636,1.7666666666666666,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,913,2.536111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,928,2.577777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,942,2.6166666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,964,2.6777777777777776,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,977,2.713888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,989,2.7472222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,1050,2.9166666666666665,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,1087,3.0194444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,1119,3.1083333333333334,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,1241,3.4472222222222224,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,1258,3.4944444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,1273,3.536111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,1301,3.613888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,1315,3.6527777777777777,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,1328,3.688888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,1390,3.861111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,1429,3.9694444444444446,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,1466,4.072222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,1578,4.383333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,1593,4.425,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,1609,4.469444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,1637,4.5472222222222225,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,1651,4.586111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,1663,4.6194444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,1721,4.780555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,1759,4.886111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,1792,4.977777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,1901,5.280555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,1916,5.322222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,1930,5.361111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,1958,5.438888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,1971,5.475,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,1982,5.5055555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,2042,5.6722222222222225,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,2072,5.7555555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,2103,5.841666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,2220,6.166666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,2235,6.208333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,2250,6.25,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,2280,6.333333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,2294,6.372222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,2306,6.405555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,2355,6.541666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
119,2401,6.669444444444444,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,2464,6.844444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,2490,6.916666666666667,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
119,2514,6.983333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,2562,7.116666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,2584,7.177777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
119,2618,7.272222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,2892,8.033333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,2906,8.072222222222223,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,2921,8.113888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,2942,8.172222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,2956,8.21111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,2968,8.244444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,3029,8.41388888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,3071,8.530555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,3104,8.622222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,3224,8.955555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,3242,9.005555555555556,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,3258,9.05,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,3283,9.119444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,3297,9.158333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,3309,9.191666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,3369,9.358333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,3403,9.452777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,3435,9.541666666666666,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,3543,9.841666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,3558,9.883333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,3572,9.922222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,3599,9.997222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,3614,10.03888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,3626,10.072222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,3689,10.247222222222222,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,3720,10.333333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,3751,10.419444444444444,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,3849,10.691666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,3865,10.73611111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,3880,10.777777777777779,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,3909,10.858333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,3924,10.9,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,3936,10.933333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,3999,11.108333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,4035,11.208333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,4073,11.313888888888888,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,4184,11.622222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,4200,11.666666666666666,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,4216,11.71111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,4244,11.78888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,4258,11.827777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,4270,11.86111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,4297,11.936111111111112,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
119,4361,12.113888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,4412,12.255555555555556,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,4449,12.358333333333333,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
119,4473,12.425,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,4515,12.541666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,4544,12.622222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
119,4580,12.722222222222221,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,4839,13.441666666666666,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,4854,13.483333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,4869,13.525,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,4891,13.58611111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,4906,13.627777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,4918,13.661111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,4983,13.841666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,5020,13.944444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,5052,14.033333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,5168,14.355555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,5183,14.397222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,5198,14.438888888888888,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,5217,14.491666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,5240,14.555555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,5252,14.588888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,5311,14.752777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,5345,14.847222222222221,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,5377,14.936111111111112,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,5480,15.222222222222221,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,5496,15.266666666666667,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
119,5511,15.308333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
119,5538,15.383333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
119,5552,15.422222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
119,5564,15.455555555555556,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
119,5623,15.619444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
119,5661,15.725,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
119,5692,15.811111111111112,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
119,5805,16.125,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
119,5823,16.175,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
