record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
203,324,0.9,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,341,0.9472222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,366,1.0166666666666666,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,402,1.1166666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,429,1.1916666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,482,1.3388888888888888,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,496,1.3777777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,537,1.4916666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
203,577,1.6027777777777779,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,581,1.613888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,589,1.636111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,598,1.6611111111111112,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,621,1.725,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,662,1.8388888888888888,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,708,1.9666666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,723,2.0083333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,745,2.0694444444444446,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
203,772,2.1444444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
203,786,2.183333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,798,2.216666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,809,2.2472222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,825,2.2916666666666665,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,836,2.3222222222222224,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,864,2.4,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,913,2.536111111111111,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,920,2.5555555555555554,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,944,2.6222222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
203,956,2.6555555555555554,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,974,2.7055555555555557,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,1001,2.7805555555555554,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,1055,2.9305555555555554,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,1085,3.013888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,1096,3.0444444444444443,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
203,1103,3.063888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,1184,3.2888888888888888,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,1198,3.327777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,1212,3.3666666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,1245,3.4583333333333335,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,1267,3.5194444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,1307,3.6305555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,1332,3.7,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,1374,3.816666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
203,1409,3.9138888888888888,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,1415,3.9305555555555554,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,1427,3.963888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,1439,3.9972222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,1449,4.025,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,1484,4.122222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,1506,4.183333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,1524,4.233333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,1557,4.325,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
203,1588,4.411111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,1656,4.6,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,1668,4.633333333333334,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,1684,4.677777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,1691,4.697222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,1717,4.769444444444445,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,1742,4.838888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,1798,4.9944444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,1807,5.019444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,1816,5.044444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,1833,5.091666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,1874,5.205555555555556,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,1893,5.258333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,1929,5.358333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,1937,5.3805555555555555,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
203,1984,5.511111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,5,
203,1999,5.552777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,2002,5.561111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,2021,5.613888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,2032,5.644444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,2046,5.683333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,2101,5.836111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
203,2138,5.938888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,2153,5.980555555555555,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
203,2157,5.991666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,1,
203,2161,6.002777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,2167,6.019444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,2197,6.102777777777778,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,2208,6.133333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,2227,6.186111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,2252,6.2555555555555555,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
203,2294,6.372222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,2305,6.402777777777778,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,2320,6.444444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,2343,6.508333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,2353,6.536111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
203,2368,6.5777777777777775,5,PVC,V,Premature ventricular contraction,qrs_peak,qrs,0,0,0,
203,2385,6.625,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
203,2424,6.733333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
203,2442,6.783333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
203,2447,6.7972222222222225,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
203,2465,6.847222222222222,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
203,2473,6.8694444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
203,2487,6.908333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
