record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
106,299,0.8305555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,310,0.8611111111111112,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,326,0.9055555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,339,0.9416666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,351,0.975,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,365,1.0138888888888888,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,422,1.1722222222222223,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,449,1.2472222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,494,1.3722222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,671,1.863888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,683,1.8972222222222221,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,700,1.9444444444444444,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,712,1.9777777777777779,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,725,2.013888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,738,2.05,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,788,2.188888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,818,2.272222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,860,2.388888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,1033,2.8694444444444445,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,1046,2.9055555555555554,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,1061,2.9472222222222224,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,1074,2.9833333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,1086,3.0166666666666666,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,1099,3.0527777777777776,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,1147,3.186111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,1180,3.2777777777777777,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,1223,3.397222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,1396,3.8777777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,1407,3.908333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,1422,3.95,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,1435,3.986111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,1448,4.022222222222222,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,1461,4.058333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,1519,4.219444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,1547,4.2972222222222225,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,1592,4.4222222222222225,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,1775,4.930555555555555,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,1787,4.963888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,1803,5.008333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,1817,5.0472222222222225,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,1830,5.083333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,1843,5.1194444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,1900,5.277777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,1930,5.361111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,1976,5.488888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,2142,5.95,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,2154,5.983333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,2171,6.030555555555556,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,2185,6.069444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,2198,6.105555555555555,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,2211,6.141666666666667,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,2266,6.294444444444444,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,2299,6.386111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,2347,6.519444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,2515,6.986111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,2529,7.025,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,2548,7.0777777777777775,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,2558,7.105555555555555,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,2571,7.141666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,2585,7.180555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,2639,7.330555555555556,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,2669,7.413888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,2707,7.519444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,2864,7.955555555555556,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,2876,7.988888888888889,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,2893,8.036111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,2906,8.072222222222223,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,2919,8.108333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,2934,8.15,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,2985,8.291666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,3012,8.366666666666667,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,3053,8.480555555555556,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,3181,8.83611111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,3193,8.869444444444444,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,3208,8.911111111111111,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,3221,8.947222222222223,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,3234,8.983333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,3248,9.022222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,3299,9.16388888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,3329,9.247222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,3379,9.386111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,3516,9.766666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,3529,9.802777777777777,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,3543,9.841666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,3558,9.883333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,3571,9.919444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,3585,9.958333333333334,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,3640,10.11111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,3673,10.202777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,3718,10.327777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,3877,10.769444444444444,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,3890,10.805555555555555,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,3906,10.85,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,3918,10.883333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,3931,10.919444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,3949,10.969444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,4000,11.11111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,4034,11.205555555555556,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,4075,11.319444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,4226,11.738888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,4240,11.777777777777779,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,4255,11.819444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,4269,11.858333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,4282,11.894444444444444,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,4292,11.922222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,4353,12.091666666666667,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,4384,12.177777777777777,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,4431,12.308333333333334,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,4557,12.658333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,4572,12.7,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,4587,12.741666666666667,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,4600,12.777777777777779,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,4613,12.813888888888888,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,4626,12.85,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,4681,13.002777777777778,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,4712,13.088888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,4754,13.205555555555556,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
106,4896,13.6,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
106,4908,13.633333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
106,4923,13.675,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
106,4935,13.708333333333334,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
106,4947,13.741666666666667,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
106,4957,13.769444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
106,5008,13.911111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
106,5041,14.002777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
106,5078,14.105555555555556,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
