record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
103,183,0.5083333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,201,0.5583333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,228,0.6333333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,252,0.7,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,265,0.7361111111111112,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,278,0.7722222222222223,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,327,0.9083333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,361,1.0027777777777778,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,390,1.0833333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,494,1.3722222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,513,1.425,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,540,1.5,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,563,1.5638888888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,576,1.6,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,587,1.6305555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,630,1.75,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,663,1.8416666666666666,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,691,1.9194444444444445,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,796,2.2111111111111112,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,813,2.2583333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,840,2.3333333333333335,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,863,2.397222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,877,2.436111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,889,2.4694444444444446,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,932,2.588888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,967,2.686111111111111,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,995,2.763888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,1102,3.061111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,1119,3.1083333333333334,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,1146,3.183333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,1168,3.2444444444444445,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,1181,3.2805555555555554,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,1193,3.313888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,1237,3.436111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,1271,3.5305555555555554,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,1302,3.6166666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,1404,3.9,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,1421,3.9472222222222224,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,1448,4.022222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,1470,4.083333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,1483,4.1194444444444445,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,1494,4.15,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,1539,4.275,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,1575,4.375,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,1606,4.461111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,1709,4.747222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,1727,4.7972222222222225,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,1757,4.8805555555555555,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,1781,4.947222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,1795,4.986111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,1808,5.022222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,1858,5.161111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,1897,5.269444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,1931,5.363888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,2047,5.686111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,2064,5.733333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,2091,5.808333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,2114,5.872222222222222,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,2128,5.911111111111111,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,2141,5.947222222222222,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,2190,6.083333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,2226,6.183333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,2256,6.266666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,2366,6.572222222222222,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,2383,6.6194444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,2410,6.694444444444445,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,2430,6.75,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,2444,6.788888888888889,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,2455,6.819444444444445,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,2500,6.944444444444445,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,2536,7.044444444444444,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,2566,7.127777777777778,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,2665,7.402777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,2683,7.4527777777777775,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,2708,7.522222222222222,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,2730,7.583333333333333,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,2745,7.625,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
103,2757,7.658333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
103,2804,7.788888888888889,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
103,2840,7.888888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
103,2870,7.972222222222222,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
103,2964,8.233333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
103,2982,8.283333333333333,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
103,3009,8.358333333333333,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
103,3029,8.41388888888889,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
103,3044,8.455555555555556,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
