record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
209,111,0.30833333333333335,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
209,126,0.35,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
209,158,0.4388888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
209,177,0.49166666666666664,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
209,190,0.5277777777777778,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
209,205,0.5694444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
209,228,0.6333333333333333,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
209,268,0.7444444444444445,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
209,302,0.8388888888888889,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
209,348,0.9666666666666667,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
209,360,1.0,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
209,389,1.0805555555555555,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
209,412,1.1444444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
209,425,1.1805555555555556,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
209,442,1.2277777777777779,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
209,467,1.2972222222222223,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
209,507,1.4083333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
209,537,1.4916666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
209,579,1.6083333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
209,594,1.65,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
209,626,1.738888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
209,647,1.7972222222222223,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
209,660,1.8333333333333333,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
209,677,1.8805555555555555,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
209,697,1.9361111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
209,737,2.047222222222222,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
209,768,2.1333333333333333,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
209,815,2.263888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
209,826,2.2944444444444443,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
209,856,2.3777777777777778,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
209,877,2.436111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
209,890,2.4722222222222223,1,NORMAL,N,Normal beat,qrs_peak,qrs,0,0,0,
209,906,2.5166666666666666,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
209,930,2.5833333333333335,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
209,966,2.683333333333333,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
209,1000,2.7777777777777777,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
209,1039,2.886111111111111,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
209,1050,2.9166666666666665,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
209,1061,2.9472222222222224,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
