record,sample,time_seconds,annotation_code,annotation,symbol,description,event,wave,subtype,channel,number,aux
109,264,0.7333333333333333,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
109,288,0.8,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
109,297,0.825,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
109,321,0.8916666666666667,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
109,340,0.9444444444444444,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
109,378,1.05,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
109,409,1.136111111111111,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
109,458,1.2722222222222221,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
109,465,1.2916666666666667,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
109,489,1.3583333333333334,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
109,511,1.4194444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
109,522,1.45,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
109,547,1.5194444444444444,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
109,568,1.5777777777777777,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
109,606,1.6833333333333333,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
109,613,1.7027777777777777,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
109,626,1.738888888888889,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
109,693,1.925,27,TWAVE,t,T-wave peak,t_peak,t,0,0,4,
109,712,1.9777777777777779,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
109,725,2.013888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
109,742,2.061111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
109,752,2.088888888888889,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
109,784,2.1777777777777776,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
109,805,2.236111111111111,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
109,851,2.363888888888889,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
109,884,2.4555555555555557,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
109,939,2.6083333333333334,27,TWAVE,t,T-wave peak,t_peak,t,0,0,0,
109,945,2.625,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
109,968,2.688888888888889,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
109,988,2.7444444444444445,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
109,1010,2.8055555555555554,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
109,1025,2.8472222222222223,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
109,1044,2.9,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
109,1087,3.0194444444444444,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
109,1100,3.0555555555555554,27,TWAVE,t,T-wave peak,t_peak,t,0,0,2,
109,1174,3.261111111111111,40,WFOFF,),Waveform end,t_offset,t,0,0,2,
109,1207,3.352777777777778,39,WFON,(,Waveform onset,p_onset,p,0,0,0,
109,1237,3.436111111111111,24,PWAVE,p,P-wave peak,p_peak,p,0,0,0,
109,1254,3.4833333333333334,40,WFOFF,),Waveform end,p_offset,p,0,0,0,
109,1264,3.511111111111111,39,WFON,(,Waveform onset,qrs_onset,qrs,0,0,1,
109,1284,3.566666666666667,2,LBBB,L,Left bundle branch block beat,qrs_peak,qrs,0,0,0,
109,1325,3.6805555555555554,40,WFOFF,),Waveform end,qrs_offset,qrs,0,0,1,
109,1356,3.7666666666666666,39,WFON,(,Waveform onset,t_onset,t,0,0,2,
